time,N,I
3.52,63.70011196153851,15.015014772112496
3.525,63.6968246688542,15.025659528105454
3.5300000000000002,63.6935306667977,15.036307692974951
3.535,63.69022996316013,15.046959263512836
3.54,63.686922565726086,15.05761423650596
3.545,63.68360848227364,15.068272608736164
3.5500000000000003,63.68028772057439,15.078934376980282
3.555,63.6769602883934,15.08959953801014
3.56,63.67362619348924,15.100268088592557
3.565,63.67028544361396,15.110940025489349
3.5700000000000003,63.66693804651311,15.12161534545732
3.575,63.66358400992573,15.132294045248265
3.58,63.66022334158435,15.142976121608982
3.585,63.656856049214994,15.153661571281248
3.59,63.653482140537186,15.164350391001847
3.595,63.65010162326393,15.175042577502547
3.6,63.64671450510172,15.18573812751011
3.605,63.64332079375057,15.196437037746293
3.61,63.63992049690394,15.207139304927844
3.615,63.63651362224882,15.217844925766508
3.62,63.63310017746568,15.228553896969016
3.625,63.629680170228475,15.239266215237098
3.63,63.626253608204664,15.249981877267475
3.6350000000000002,63.62282049905519,15.260700879751862
3.64,63.61938085043448,15.271423219376961
3.645,63.61593466999049,15.282148892824475
3.65,63.612481965364616,15.292877896771095
3.6550000000000002,63.60902274419178,15.30361022788851
3.66,63.6055570141004,15.314345882843394
3.665,63.60208478271235,15.325084858297421
3.67,63.59860605764304,15.335827150907253
3.6750000000000003,63.595120846501345,15.346572757324548
3.68,63.59162915688963,15.357321674195957
3.685,63.588130996403784,15.368073898163122
3.69,63.584626372633146,15.37882942586268
3.6950000000000003,63.581115293160565,15.38958825392626
3.7,63.5775977655624,15.40035037898048
3.705,63.574073797408474,15.411115797646959
3.71,63.57054339626211,15.421884506542302
3.715,63.56700656968014,15.432656502278112
3.72,63.56346332521286,15.443431781460983
3.725,63.559913670404086,15.454210340692498
3.73,63.5563576127911,15.464992176569236
3.735,63.552795159904704,15.475777285682774
3.74,63.54922631926917,15.486565664619675
3.745,63.54565109840226,15.497357309961494
3.75,63.54206950481525,15.508152218284787
3.755,63.53848154601289,15.518950386161094
3.7600000000000002,63.534887229493435,15.529751810156956
3.765,63.53128656274861,15.5405564868339
3.77,63.52767955326366,15.551364412748448
3.775,63.524066208517304,15.562175584452117
3.7800000000000002,63.520446535981755,15.572989998491417
3.785,63.516820543122726,15.583807651407847
3.79,63.51318823739941,15.594628539737904
3.795,63.50954962626451,15.605452660013073
3.8000000000000003,63.5059047171642,15.616280008759837
3.805,63.50225351753816,15.627110582499666
