time,V,R,C,M
4.025,37.01313840426026,57.368159937092344,44.03437623160448,26.352088311787703
4.03,36.96084630114387,57.34461031723391,44.05277977607024,26.37244140570037
4.035,36.90862623825889,57.32102964244313,44.07111230161757,26.392782798538708
4.04,36.85647829807387,57.29741807101641,44.08937388496847,26.41311243698855
4.045,36.80440256159918,57.27377576105258,44.10756460356473,26.43343026781769
4.05,36.752399108387046,57.25010287045297,44.125684535567956,26.453736237875884
4.055,36.700468016531524,57.226399556921315,44.14373375985955,26.47403029409482
4.0600000000000005,36.64860936266848,57.20266597796383,44.161712356040724,26.494312383488165
4.065,36.59682322197566,57.178902290889184,44.17962040443247,26.51458245315151
4.07,36.54510966817262,57.155108652808494,44.19745798607563,26.534840450262426
4.075,36.493468773520746,57.13128522063533,44.215225182730805,26.55508632208042
4.08,36.44190060882328,57.10743215108571,44.23292207687843,26.575320015946954
4.085,36.39040524342528,57.083549600678126,44.25054875171873,26.595541479285448
4.09,36.33898274521364,57.0596377257335,44.26810529117174,26.615750659601275
4.095,36.287633180617114,57.03569668237522,44.285591779877294,26.63594750448176
4.1,36.236356614606265,57.011726626529125,44.30300830319504,26.656131961596177
4.105,36.18515311069349,56.98772771392351,44.32035494720442,26.676303978695756
4.11,36.134022730933054,56.96370010008912,44.33763179870468,26.696463503613682
4.115,36.08296553592102,56.93964394035916,44.35483894521488,26.716610484265086
4.12,36.03198158479532,56.91555938986928,44.37197647497387,26.73674486864706
4.125,35.98107093523569,56.89144660355758,44.38904447694032,26.75686660483865
4.13,35.93023364346372,56.86730573616464,44.406043040792696,26.776975641000845
4.135,35.879469764242835,56.84313694223346,44.42297225692926,26.797071925376596
4.14,35.82877935087829,56.81894037610951,44.4398322164681,26.8171554062908
4.1450000000000005,35.77816245521717,56.794716191940715,44.45662301124709,26.83722603215032
4.15,35.72761912764842,56.77046454367745,44.47334473382391,26.857283751443948
4.155,35.67714941710279,56.746185585072546,44.48999747747605,26.877328512742455
4.16,35.626753371052885,56.721879469681284,44.5065813362008,26.897360264698552
4.165,35.57643103551314,56.69754635086141,44.52309640471526,26.917378956046903
4.17,35.52618245503983,56.6731863817731,44.53954277845634,26.937384535604128
4.175,35.47600767273106,56.648799715379006,44.55592055358071,26.957376952268795
4.18,35.42590674314554,56.62438650360421,44.57222981933292,26.977356155827493
4.1850000000000005,35.37587986056336,56.59994688867214,44.58847058227618,26.99732210520289
4.19,35.325927106155014,56.57548101919149,44.604642915624446,27.017274752943642
4.195,35.276048514676994,56.55098904640696,44.62074691979563,27.037214048939195
4.2,35.22624412013132,56.52647112130574,44.63678269543393,27.05713994321148
4.205,35.176513955765586,56.5019273946175,44.65275034340983,27.07705238591492
4.21,35.12685805407291,56.47735801681442,44.668649964820105,27.096951327336434
4.215,35.07727644679198,56.45276313811116,44.6844816609878,27.116836717895424
4.22,35.02776916490699,56.42814290846485,44.70024553346226,27.136708508143794
4.225,34.97833623864773,56.40349747757514,44.7159416840191,27.156566648765928
4.23,34.928977697489486,56.378826994884136,44.73157021466023,27.176411090578714
4.235,34.87969357015312,56.35413160957647,44.74713122761385,27.19624178453152
4.24,34.830483884605044,56.32941147057923,44.76262482533443,27.21605868170621
4.245,34.781348668057184,56.30466672656201,44.77805111050272,27.23586173331714
4.25,34.73228794696704,56.27989752593688,44.793410186025795,27.25565089071116
4.255,34.683301747037646,56.255104016858425,44.80870215503696,27.275426105367607
4.26,34.634390093217576,56.23028634722368,44.823927120895846,27.29518732889831
